article_id,authors,author_name
2001.01196,"Alex Borisevich, Filipp Gleyzer, Valeria Gavrilenko","Alex Borisevich, Filipp Gleyzer, Valeria Gavrilenko"
2001.01199,Vrettos Moulos,Vrettos Moulos
2001.01201,"Qiaosheng (Eric) Zhang, Matthieu R. Bloch, Mayank Bakshi, Sidharth
  Jaggi","Qiaosheng (Eric) Zhang, Matthieu R. Bloch, Mayank Bakshi, Sidharth
  Jaggi"
2001.01202,"Ulrich Scherhag, Christian Rathgeb, Johannes Merkle, Christoph Busch","Ulrich Scherhag, Christian Rathgeb, Johannes Merkle, Christoph Busch"
2001.01204,Hangtai Li and Yingbo Liu and Rui Tan,Hangtai Li
2001.01204,Hangtai Li and Yingbo Liu and Rui Tan,Yingbo Liu
2001.01204,Hangtai Li and Yingbo Liu and Rui Tan,Rui Tan
2001.01211,"Lizhao Gao, Haihua Xu, Chong Sun, Junling Liu, Yu-Wing Tai","Lizhao Gao, Haihua Xu, Chong Sun, Junling Liu, Yu-Wing Tai"
2001.01213,"Nadine Kuhnert, Lea Pfl""uger, Andreas Maier","Nadine Kuhnert, Lea Pfl""uger, Andreas Maier"
2001.01215,"Shital Shah, Roland Fernandez, Steven Drucker","Shital Shah, Roland Fernandez, Steven Drucker"
2001.01216,"Nadine Kuhnert, Andreas Maier","Nadine Kuhnert, Andreas Maier"
2001.01222,Adwait Naik,Adwait Naik
2001.01223,"Leonel Merino, Mircea Lungu, Christoph Seidl","Leonel Merino, Mircea Lungu, Christoph Seidl"
2001.01225,"Haojun Ai, Kaifeng Tang, Sheng Zhang and Yuhong Yang","Haojun Ai, Kaifeng Tang, Sheng Zhang"
2001.01225,"Haojun Ai, Kaifeng Tang, Sheng Zhang and Yuhong Yang",Yuhong Yang
2001.01227,"Osvaldo Simeone, Sangwoo Park, Joonhyuk Kang","Osvaldo Simeone, Sangwoo Park, Joonhyuk Kang"
2001.0123,"Juho Lauri, Sourav Dutta, Marco Grassia, Deepak Ajwani","Juho Lauri, Sourav Dutta, Marco Grassia, Deepak Ajwani"
2001.01233,"Dongzhan Zhou, Xinchi Zhou, Wenwei Zhang, Chen Change Loy, Shuai Yi,
  Xuesen Zhang, Wanli Ouyang","Dongzhan Zhou, Xinchi Zhou, Wenwei Zhang, Chen Change Loy, Shuai Yi,
  Xuesen Zhang, Wanli Ouyang"
2001.01234,"Yalei Wang, Wei Chen","Yalei Wang, Wei Chen"
2001.0124,"Pravendra Singh, Munender Varshney, Vinay P. Namboodiri","Pravendra Singh, Munender Varshney, Vinay P. Namboodiri"
2001.01243,"Xue Han, Lianxue Hu, Yabin Dang, Shivali Agarwal, Lijun Mei, Shaochun
  Li, Xin Zhou","Xue Han, Lianxue Hu, Yabin Dang, Shivali Agarwal, Lijun Mei, Shaochun
  Li, Xin Zhou"
2001.01248,"Marco Monforte, Ander Arriandiaga, Arren Glover and Chiara Bartolozzi","Marco Monforte, Ander Arriandiaga, Arren Glover"
2001.01248,"Marco Monforte, Ander Arriandiaga, Arren Glover and Chiara Bartolozzi",Chiara Bartolozzi
2001.01249,Eleni Nisioti and Nikolaos Thomos,Eleni Nisioti
2001.01249,Eleni Nisioti and Nikolaos Thomos,Nikolaos Thomos
2001.01253,Weidong Mei and Rui Zhang,Weidong Mei
2001.01253,Weidong Mei and Rui Zhang,Rui Zhang
2001.01255,"Junlin Zhao, Mohammad Mohammadi Amiri, and Deniz G""und""uz","Junlin Zhao, Mohammad Mohammadi Amiri,"
2001.01255,"Junlin Zhao, Mohammad Mohammadi Amiri, and Deniz G""und""uz","Deniz G""und""uz"
2001.01257,"Xiaochen Lin, Weidong Mei, Rui Zhang","Xiaochen Lin, Weidong Mei, Rui Zhang"
2001.01258,"Nina M. Gottschling, Vegard Antun, Anders C. Hansen and Ben Adcock","Nina M. Gottschling, Vegard Antun, Anders C. Hansen"
2001.01258,"Nina M. Gottschling, Vegard Antun, Anders C. Hansen and Ben Adcock",Ben Adcock
2001.01259,"Arnab Karmakar, Deepak Mishra","Arnab Karmakar, Deepak Mishra"
2001.01265,"Hyeonseong Jeon, Youngoh Bang, Simon S. Woo","Hyeonseong Jeon, Youngoh Bang, Simon S. Woo"
2001.01266,Janos Vegh,Janos Vegh
2001.01269,"Cem Rifki Aydin, Tunga G""ung""or, Ali Erkan","Cem Rifki Aydin, Tunga G""ung""or, Ali Erkan"
2001.01275,"Ziming Zhang, Wenchi Ma, Yuanwei Wu, Guanghui Wang","Ziming Zhang, Wenchi Ma, Yuanwei Wu, Guanghui Wang"
2001.01277,"Sanket Badhe, Varun Singh, Joy Li and Paras Lakhani","Sanket Badhe, Varun Singh, Joy Li"
2001.01277,"Sanket Badhe, Varun Singh, Joy Li and Paras Lakhani",Paras Lakhani
2001.01278,"Vasilios Mavroudis, Karl W""ust, Aritra Dhar, Kari Kostiainen, Srdjan
  Capkun","Vasilios Mavroudis, Karl W""ust, Aritra Dhar, Kari Kostiainen, Srdjan
  Capkun"
2001.01279,"Xufeng Huang, Qiang Lei, Tingli Xie, Yahui Zhang, Zhen Hu, Qi Zhou","Xufeng Huang, Qiang Lei, Tingli Xie, Yahui Zhang, Zhen Hu, Qi Zhou"
2001.01283,Subhajit Goswami and Pavankumar Tallapragada,Subhajit Goswami
2001.01283,Subhajit Goswami and Pavankumar Tallapragada,Pavankumar Tallapragada
2001.01284,"Zhiyong Dou, Haotian Cui, Lin Zhang, Bo Wang","Zhiyong Dou, Haotian Cui, Lin Zhang, Bo Wang"
2001.01289,"Bartlomiej Dudek, Pawel Gawrychowski, Tatiana Starikovskaya","Bartlomiej Dudek, Pawel Gawrychowski, Tatiana Starikovskaya"
2001.0129,"Brian Chen, Bo Wu, Alireza Zareian, Hanwang Zhang, Shih-Fu Chang","Brian Chen, Bo Wu, Alireza Zareian, Hanwang Zhang, Shih-Fu Chang"
2001.01293,Samet Akcay and Toby Breckon,Samet Akcay
2001.01293,Samet Akcay and Toby Breckon,Toby Breckon
2001.01296,"Pedro Ramaciotti Morales, Robin Lamarche-Perrin, Raphael
  Fournier-Sniehotta, Remy Poulain, Lionel Tabourier, and Fabien Tarissan","Pedro Ramaciotti Morales, Robin Lamarche-Perrin, Raphael
  Fournier-Sniehotta, Remy Poulain, Lionel Tabourier,"
2001.01296,"Pedro Ramaciotti Morales, Robin Lamarche-Perrin, Raphael
  Fournier-Sniehotta, Remy Poulain, Lionel Tabourier, and Fabien Tarissan",Fabien Tarissan
2001.01302,Adria E. Brooks and Bernard C. Lesieutre,Adria E. Brooks
2001.01302,Adria E. Brooks and Bernard C. Lesieutre,Bernard C. Lesieutre
2001.01304,"Daniele Boffi, Francesca Gardini, Lucia Gastaldi","Daniele Boffi, Francesca Gardini, Lucia Gastaldi"
2001.01306,"Mang Tik Chiu, Xingqian Xu, Yunchao Wei, Zilong Huang, Alexander
  Schwing, Robert Brunner, Hrant Khachatrian, Hovnatan Karapetyan, Ivan Dozier,
  Greg Rose, David Wilson, Adrian Tudor, Naira Hovakimyan, Thomas S. Huang,
  Honghui Shi","Mang Tik Chiu, Xingqian Xu, Yunchao Wei, Zilong Huang, Alexander
  Schwing, Robert Brunner, Hrant Khachatrian, Hovnatan Karapetyan, Ivan Dozier,
  Greg Rose, David Wilson, Adrian Tudor, Naira Hovakimyan, Thomas S. Huang,
  Honghui Shi"
2001.01307,"Wolfgang Bock, Yashika Jayathunga","Wolfgang Bock, Yashika Jayathunga"
2001.01322,"Shahar Z. Kovalsky, Noam Aigerman, Ingrid Daubechies, Michael Kazhdan,
  Jianfeng Lu, Stefan Steinerberger","Shahar Z. Kovalsky, Noam Aigerman, Ingrid Daubechies, Michael Kazhdan,
  Jianfeng Lu, Stefan Steinerberger"
2001.01323,"Jishnu Ray Chowdhury, Cornelia Caragea, Doina Caragea","Jishnu Ray Chowdhury, Cornelia Caragea, Doina Caragea"
2001.01324,"Rajdeep Mukherjee, Saurabh Joshi, John OLeary, Daniel Kroening, Tom
  Melham","Rajdeep Mukherjee, Saurabh Joshi, John OLeary, Daniel Kroening, Tom
  Melham"
2001.01326,"Jakub Kowalski, Radoslaw Miernik","Jakub Kowalski, Radoslaw Miernik"
2001.01328,"Xuechen Li, Ting-Kam Leonard Wong, Ricky T. Q. Chen, David Duvenaud","Xuechen Li, Ting-Kam Leonard Wong, Ricky T. Q. Chen, David Duvenaud"
2001.0133,"Mariana-Iuliana Georgescu, Radu Tudor Ionescu, Nicolae Verga","Mariana-Iuliana Georgescu, Radu Tudor Ionescu, Nicolae Verga"
2001.01331,"Andrew Lensen, Mengjie Zhang, Bing Xue","Andrew Lensen, Mengjie Zhang, Bing Xue"
2001.01337,Ugo Dal Lago and Francesco Gavazzo,Ugo Dal Lago
2001.01337,Ugo Dal Lago and Francesco Gavazzo,Francesco Gavazzo
2001.0134,"Hailong Liu, Takatsugu Hirayama, Luis Yoichi Morales, Hiroshi Murase","Hailong Liu, Takatsugu Hirayama, Luis Yoichi Morales, Hiroshi Murase"
2001.01347,"Xing Zhao, Manos Papagelis, Aijun An, Bao Xin Chen, Junfeng Liu,
  Yonggang Hu","Xing Zhao, Manos Papagelis, Aijun An, Bao Xin Chen, Junfeng Liu,
  Yonggang Hu"
2001.01349,Tong He and Dong Gong and Zhi Tian and Chunhua Shen,Tong He
2001.01349,Tong He and Dong Gong and Zhi Tian and Chunhua Shen,Dong Gong
2001.01349,Tong He and Dong Gong and Zhi Tian and Chunhua Shen,Zhi Tian
2001.01349,Tong He and Dong Gong and Zhi Tian and Chunhua Shen,Chunhua Shen
2001.01354,"Deyu Yin, Qian Zhang, Jingbin Liu, Xinlian Liang, Yunsheng Wang, Jyri
  Maanp""a""a, Hao Ma, Juha Hyypp""a, and Ruizhi Chen","Deyu Yin, Qian Zhang, Jingbin Liu, Xinlian Liang, Yunsheng Wang, Jyri
  Maanp""a""a, Hao Ma, Juha Hyypp""a,"
2001.01354,"Deyu Yin, Qian Zhang, Jingbin Liu, Xinlian Liang, Yunsheng Wang, Jyri
  Maanp""a""a, Hao Ma, Juha Hyypp""a, and Ruizhi Chen",Ruizhi Chen
2001.01358,"Hongxin Wei, Wei Feng, Chi Zhang, Yunfei Chen, Yuguang Fang, and Ning
  Ge","Hongxin Wei, Wei Feng, Chi Zhang, Yunfei Chen, Yuguang Fang,"
2001.01358,"Hongxin Wei, Wei Feng, Chi Zhang, Yunfei Chen, Yuguang Fang, and Ning
  Ge","Ning
  Ge"
2001.01372,"J. Bryce Kalmbach, Jacob T. VanderPlas, Andrew J. Connolly","J. Bryce Kalmbach, Jacob T. VanderPlas, Andrew J. Connolly"
2001.01376,"Kui Cai, Han Mao Kiah, Tuan Thanh Nguyen, and Eitan Yaakobi","Kui Cai, Han Mao Kiah, Tuan Thanh Nguyen,"
2001.01376,"Kui Cai, Han Mao Kiah, Tuan Thanh Nguyen, and Eitan Yaakobi",Eitan Yaakobi
2001.01377,"Peide Cai, Xiaodong Mei, Lei Tai, Yuxiang Sun, Ming Liu","Peide Cai, Xiaodong Mei, Lei Tai, Yuxiang Sun, Ming Liu"
2001.01382,"Andrei Velichko, Maksim Belyaev, Vadim Putrolaynen, Valentin Perminov,
  and Alexander Pergament","Andrei Velichko, Maksim Belyaev, Vadim Putrolaynen, Valentin Perminov,"
2001.01382,"Andrei Velichko, Maksim Belyaev, Vadim Putrolaynen, Valentin Perminov,
  and Alexander Pergament",Alexander Pergament
2001.01383,"Xueyan Liu, Bo Yang, Wenzhuo Song, Katarzyna Musial, Wanli Zuo, Hongxu
  Chen, Hongzhi Yin","Xueyan Liu, Bo Yang, Wenzhuo Song, Katarzyna Musial, Wanli Zuo, Hongxu
  Chen, Hongzhi Yin"
2001.01385,"Han-Jia Ye, Hong-You Chen, De-Chuan Zhan, Wei-Lun Chao","Han-Jia Ye, Hong-You Chen, De-Chuan Zhan, Wei-Lun Chao"
2001.01387,"Nisha Vinayaga-Sureshkanth, Raveen Wijewickrama, Anindya Maiti,
  Murtuza Jadliwala","Nisha Vinayaga-Sureshkanth, Raveen Wijewickrama, Anindya Maiti,
  Murtuza Jadliwala"
2001.01388,Xu Wang and Randall Berry,Xu Wang
2001.01388,Xu Wang and Randall Berry,Randall Berry
2001.01391,"Murat Ozer, Nelly Elsayed, Said Varlioglu, Chengcheng Li, Niyazi Ekici","Murat Ozer, Nelly Elsayed, Said Varlioglu, Chengcheng Li, Niyazi Ekici"
2001.01394,"Geraud Nangue Tasse, Steven James, Benjamin Rosman","Geraud Nangue Tasse, Steven James, Benjamin Rosman"
2001.01395,"Chieh-Fang Teng, Ching-Yao Chou, Chun-Hsiang Chen, and An-Yeu Wu","Chieh-Fang Teng, Ching-Yao Chou, Chun-Hsiang Chen,"
2001.01395,"Chieh-Fang Teng, Ching-Yao Chou, Chun-Hsiang Chen, and An-Yeu Wu",An-Yeu Wu
2001.014,"Daisuke Inoue, Hiroaki Yoshida","Daisuke Inoue, Hiroaki Yoshida"
2001.01401,"Yeongtae Hwang, Hyemin Cho, Hongsun Yang, Dong-Ok Won, Insoo Oh, and
  Seong-Whan Lee","Yeongtae Hwang, Hyemin Cho, Hongsun Yang, Dong-Ok Won, Insoo Oh, and
  Seong-Whan Lee"
2001.01402,Jiaxiao Zheng and Gustavo de Veciana and Albert Banchs,Jiaxiao Zheng
2001.01402,Jiaxiao Zheng and Gustavo de Veciana and Albert Banchs,Gustavo de Veciana
2001.01402,Jiaxiao Zheng and Gustavo de Veciana and Albert Banchs,Albert Banchs
2001.01403,"Jie Li, Cong Zhang, Zhi Liu, Wei Sun, Qiyue Li","Jie Li, Cong Zhang, Zhi Liu, Wei Sun, Qiyue Li"
2001.01404,"Prateek Jaiswal, Harsha Honnappa and Vinayak A. Rao","Prateek Jaiswal, Harsha Honnappa"
2001.01404,"Prateek Jaiswal, Harsha Honnappa and Vinayak A. Rao",Vinayak A. Rao
2001.01406,"Ravi Shankar, Lokesh Bhardwaj, Ritesh Kumar Mishra","Ravi Shankar, Lokesh Bhardwaj, Ritesh Kumar Mishra"
2001.01408,"Hanjun Dai, Chengtao Li, Connor W. Coley, Bo Dai, Le Song","Hanjun Dai, Chengtao Li, Connor W. Coley, Bo Dai, Le Song"
2001.01413,Yixin Li and Xianliang Hu,Yixin Li
2001.01413,Yixin Li and Xianliang Hu,Xianliang Hu
2001.01414,Aditya Chaudhari and Debraj Chakraborty,Aditya Chaudhari
2001.01414,Aditya Chaudhari and Debraj Chakraborty,Debraj Chakraborty
2001.01416,Thomas Weise and Zhize Wu and Xinlu Li and Yan Chen,Thomas Weise
2001.01416,Thomas Weise and Zhize Wu and Xinlu Li and Yan Chen,Zhize Wu
2001.01416,Thomas Weise and Zhize Wu and Xinlu Li and Yan Chen,Xinlu Li
2001.01416,Thomas Weise and Zhize Wu and Xinlu Li and Yan Chen,Yan Chen
2001.01424,Alvi Mahadi and Karan Tongay and Neil A. Ernst,Alvi Mahadi
2001.01424,Alvi Mahadi and Karan Tongay and Neil A. Ernst,Karan Tongay
2001.01424,Alvi Mahadi and Karan Tongay and Neil A. Ernst,Neil A. Ernst
2001.01425,"Zhongling Huang, Corneliu Octavian Dumitru, Zongxu Pan, Bin Lei, Mihai
  Datcu","Zhongling Huang, Corneliu Octavian Dumitru, Zongxu Pan, Bin Lei, Mihai
  Datcu"
2001.01426,Chieh-Fang Teng and Yen-Liang Chen,Chieh-Fang Teng
2001.01426,Chieh-Fang Teng and Yen-Liang Chen,Yen-Liang Chen
2001.01431,"Yuge Zhang, Zejun Lin, Junyang Jiang, Quanlu Zhang, Yujing Wang, Hui
  Xue, Chen Zhang, Yaming Yang","Yuge Zhang, Zejun Lin, Junyang Jiang, Quanlu Zhang, Yujing Wang, Hui
  Xue, Chen Zhang, Yaming Yang"
2001.01432,"Chang Min Hyun, Seong Hyeon Baek, Mingyu Lee, Sung Min Lee, and Jin
  Keun Seo","Chang Min Hyun, Seong Hyeon Baek, Mingyu Lee, Sung Min Lee,"
2001.01432,"Chang Min Hyun, Seong Hyeon Baek, Mingyu Lee, Sung Min Lee, and Jin
  Keun Seo","Jin
  Keun Seo"
2001.01433,Muneki Yasuda and Yeo Xian En and Seishirou Ueno,Muneki Yasuda
2001.01433,Muneki Yasuda and Yeo Xian En and Seishirou Ueno,Yeo Xian En
2001.01433,Muneki Yasuda and Yeo Xian En and Seishirou Ueno,Seishirou Ueno
2001.0144,"Michael Hecht, Krzysztof Gonciarz and Szabolcs Horvat","Michael Hecht, Krzysztof Gonciarz"
2001.0144,"Michael Hecht, Krzysztof Gonciarz and Szabolcs Horvat",Szabolcs Horvat
2001.01441,"Ted Romanus, Sam Frish, Mykola Maksymenko, William Frier, Lo""ic
  Corenthy, Orestis Georgiou","Ted Romanus, Sam Frish, Mykola Maksymenko, William Frier, Lo""ic
  Corenthy, Orestis Georgiou"
2001.01442,Denis Efremov and Ilya Shchepetkov,Denis Efremov
2001.01442,Denis Efremov and Ilya Shchepetkov,Ilya Shchepetkov
2001.01445,"Alex Girdler, Orestis Georgiou","Alex Girdler, Orestis Georgiou"
2001.01447,"Shuang Chen, Jinpeng Wang, Feng Jiang, Chin-Yew Lin","Shuang Chen, Jinpeng Wang, Feng Jiang, Chin-Yew Lin"
2001.01452,"Nimrod Fiat, Dana Ron","Nimrod Fiat, Dana Ron"
2001.01456,Faisal Ghaffar,Faisal Ghaffar
2001.01458,Yingshi Chen,Yingshi Chen
2001.01463,Nicolas Bousquet and Bastien Durain,Nicolas Bousquet
2001.01463,Nicolas Bousquet and Bastien Durain,Bastien Durain
2001.01469,"Shubham Paliwal, Vishwanath D, Rohit Rahul, Monika Sharma, Lovekesh
  Vig","Shubham Paliwal, Vishwanath D, Rohit Rahul, Monika Sharma, Lovekesh
  Vig"
2001.01472,A. Skopenkov,A. Skopenkov
2001.01473,"Kazuaki Matsumura, Hamid Reza Zohouri, Mohamed Wahib, Toshio Endo,
  Satoshi Matsuoka","Kazuaki Matsumura, Hamid Reza Zohouri, Mohamed Wahib, Toshio Endo,
  Satoshi Matsuoka"
2001.01477,"Tamara Slosarek, Attila Wohlbrandt, Erwin B""ottinger","Tamara Slosarek, Attila Wohlbrandt, Erwin B""ottinger"
2001.01491,"Saira Khan, Khalid Iqbal, Safi Faizullah, Muhammad Fahad, Jawad Ali,
  Waqas Ahmed","Saira Khan, Khalid Iqbal, Safi Faizullah, Muhammad Fahad, Jawad Ali,
  Waqas Ahmed"
2001.01493,"Istvan Miklos, Miklos Kresz","Istvan Miklos, Miklos Kresz"
2001.01496,Mantas Mikaitis,Mantas Mikaitis
2001.01501,Mantas Mikaitis,Mantas Mikaitis
2001.01502,Nicolas Marsic and Herbert De Gersem,Nicolas Marsic
2001.01502,Nicolas Marsic and Herbert De Gersem,Herbert De Gersem
2001.01506,"Lin Wang, Wonjune Cho, and Kuk-Jin Yoon","Lin Wang, Wonjune Cho,"
2001.01506,"Lin Wang, Wonjune Cho, and Kuk-Jin Yoon",Kuk-Jin Yoon
2001.01511,Evangelos Pournaras,Evangelos Pournaras
2001.01516,Florian Frohn,Florian Frohn
2001.0152,"Julien Brajard (1 and 2), Alberto Carassi (3 and 4), Marc Bocquet (5),
  Laurent Bertino (1) ((1) Nansen Center, Bergen, Norway, (2) Sorbonne
  University, CNRS-IRD-MNHN, LOCEAN, Paris, France, (3) Dept of Meteorology,
  University of Reading, (4) Mathematical Institute, University of Utrecht, (5)
  CEREA, joint laboratory Ecole des Ponts ParisTech and EDF R&D, Universite
  Paris-Est, Champs-sur-Marne, France)",Julien Brajard (1
2001.0152,"Julien Brajard (1 and 2), Alberto Carassi (3 and 4), Marc Bocquet (5),
  Laurent Bertino (1) ((1) Nansen Center, Bergen, Norway, (2) Sorbonne
  University, CNRS-IRD-MNHN, LOCEAN, Paris, France, (3) Dept of Meteorology,
  University of Reading, (4) Mathematical Institute, University of Utrecht, (5)
  CEREA, joint laboratory Ecole des Ponts ParisTech and EDF R&D, Universite
  Paris-Est, Champs-sur-Marne, France)","2), Alberto Carassi (3"
2001.0152,"Julien Brajard (1 and 2), Alberto Carassi (3 and 4), Marc Bocquet (5),
  Laurent Bertino (1) ((1) Nansen Center, Bergen, Norway, (2) Sorbonne
  University, CNRS-IRD-MNHN, LOCEAN, Paris, France, (3) Dept of Meteorology,
  University of Reading, (4) Mathematical Institute, University of Utrecht, (5)
  CEREA, joint laboratory Ecole des Ponts ParisTech and EDF R&D, Universite
  Paris-Est, Champs-sur-Marne, France)","4), Marc Bocquet (5),
  Laurent Bertino (1) ((1) Nansen Center, Bergen, Norway, (2) Sorbonne
  University, CNRS-IRD-MNHN, LOCEAN, Paris, France, (3) Dept of Meteorology,
  University of Reading, (4) Mathematical Institute, University of Utrecht, (5)
  CEREA, joint laboratory Ecole des Ponts ParisTech"
2001.0152,"Julien Brajard (1 and 2), Alberto Carassi (3 and 4), Marc Bocquet (5),
  Laurent Bertino (1) ((1) Nansen Center, Bergen, Norway, (2) Sorbonne
  University, CNRS-IRD-MNHN, LOCEAN, Paris, France, (3) Dept of Meteorology,
  University of Reading, (4) Mathematical Institute, University of Utrecht, (5)
  CEREA, joint laboratory Ecole des Ponts ParisTech and EDF R&D, Universite
  Paris-Est, Champs-sur-Marne, France)","EDF R&D, Universite
  Paris-Est, Champs-sur-Marne, France)"
2001.01523,"Paul Pu Liang, Terrance Liu, Liu Ziyin, Nicholas B. Allen, Randy P.
  Auerbach, David Brent, Ruslan Salakhutdinov, Louis-Philippe Morency","Paul Pu Liang, Terrance Liu, Liu Ziyin, Nicholas B. Allen, Randy P.
  Auerbach, David Brent, Ruslan Salakhutdinov, Louis-Philippe Morency"
2001.01525,"Xueyuan Han, Thomas Pasquier, Adam Bates, James Mickens, Margo Seltzer","Xueyuan Han, Thomas Pasquier, Adam Bates, James Mickens, Margo Seltzer"
2001.01526,"Yixiao Ge, Dapeng Chen, Hongsheng Li","Yixiao Ge, Dapeng Chen, Hongsheng Li"
2001.01531,Srikrishnan Divakaran,Srikrishnan Divakaran
2001.01536,"Liuyu Xiang, Guiguang Ding and Jungong Han","Liuyu Xiang, Guiguang Ding"
2001.01536,"Liuyu Xiang, Guiguang Ding and Jungong Han",Jungong Han
2001.01538,"Cheng Yu, Ryandhimas E. Zezario, Syu-Siang Wang, Jonathan Sherman,
  Yi-Yen Hsieh, Xugang Lu, Hsin-Min Wang, and Yu Tsao","Cheng Yu, Ryandhimas E. Zezario, Syu-Siang Wang, Jonathan Sherman,
  Yi-Yen Hsieh, Xugang Lu, Hsin-Min Wang,"
2001.01538,"Cheng Yu, Ryandhimas E. Zezario, Syu-Siang Wang, Jonathan Sherman,
  Yi-Yen Hsieh, Xugang Lu, Hsin-Min Wang, and Yu Tsao",Yu Tsao
2001.01543,J.A. Bergstra and M. Burgess,J.A. Bergstra
2001.01543,J.A. Bergstra and M. Burgess,M. Burgess
2001.01544,Kee-Hoon Kim,Kee-Hoon Kim
2001.01547,"Wei He, Yong Chen, Naoto Yokoya, Chao Li, Qibin Zhao","Wei He, Yong Chen, Naoto Yokoya, Chao Li, Qibin Zhao"
2001.0155,"Shenda Hong, Yuxi Zhou, Junyuan Shang, Cao Xiao, Jimeng Sun","Shenda Hong, Yuxi Zhou, Junyuan Shang, Cao Xiao, Jimeng Sun"
2001.01553,"Abhijeet Bhorkar, Ke Zhang, Jin Wang","Abhijeet Bhorkar, Ke Zhang, Jin Wang"
2001.01555,"Mohan Krishna Nutalapati, Lavish Arora, Anway Bose, Ketan Rajawat, and
  Rajesh M Hegde","Mohan Krishna Nutalapati, Lavish Arora, Anway Bose, Ketan Rajawat, and
  Rajesh M Hegde"
2001.01556,Ronny Gerhard Guendel,Ronny Gerhard Guendel
2001.01557,"Zhiyun Fan, Jie Li, Shiyu Zhou, Bo Xu","Zhiyun Fan, Jie Li, Shiyu Zhou, Bo Xu"
2001.01558,"Zohreh Sheikh Khozani, Khabat Khosravi, Mohammadamin Torabi, Amir
  Mosavi, Bahram Rezaei, Timon Rabczuk","Zohreh Sheikh Khozani, Khabat Khosravi, Mohammadamin Torabi, Amir
  Mosavi, Bahram Rezaei, Timon Rabczuk"
2001.01559,"Mojtaba Farrokh, Mehrdad Shafiei Dizaji, Farzad Shafiei Dizaji,
  Nazanin Moradinasab","Mojtaba Farrokh, Mehrdad Shafiei Dizaji, Farzad Shafiei Dizaji,
  Nazanin Moradinasab"
2001.0156,"X. Wang, Z. Yang, J. Huang, and R. C. de Lamare","X. Wang, Z. Yang, J. Huang,"
2001.0156,"X. Wang, Z. Yang, J. Huang, and R. C. de Lamare",R. C. de Lamare
2001.01561,Muhammad Junaid Farooq and Quanyan Zhu,Muhammad Junaid Farooq
2001.01561,Muhammad Junaid Farooq and Quanyan Zhu,Quanyan Zhu
2001.01564,"Tao Yu, Junlin Xiong","Tao Yu, Junlin Xiong"
2001.01565,"Benjamin Schiller, Johannes Daxenberger, Iryna Gurevych","Benjamin Schiller, Johannes Daxenberger, Iryna Gurevych"
2001.01569,"Alireza Hajipour, Arash Mirabdolah Lavasani, Mohammad Eftekhari Yazdi,
  Amir Mosavi, Shahaboddin Shamshirband, Kwok-Wing Chau","Alireza Hajipour, Arash Mirabdolah Lavasani, Mohammad Eftekhari Yazdi,
  Amir Mosavi, Shahaboddin Shamshirband, Kwok-Wing Chau"
2001.01574,"Daoud Burghal, Naveed A. Abbasi, and Andreas F. Molisch","Daoud Burghal, Naveed A. Abbasi,"
2001.01574,"Daoud Burghal, Naveed A. Abbasi, and Andreas F. Molisch",Andreas F. Molisch
2001.01575,"Xiaoxuan Zhang, Krishna Garikipati","Xiaoxuan Zhang, Krishna Garikipati"
2001.01577,"Francisco M. Garcia, Chris Nota, Philip S. Thomas","Francisco M. Garcia, Chris Nota, Philip S. Thomas"
2001.01578,"Giang Nguyen, Shuan Chen, Thao Do, Tae Joon Jun, Ho-Jin Choi, Daeyoung
  Kim","Giang Nguyen, Shuan Chen, Thao Do, Tae Joon Jun, Ho-Jin Choi, Daeyoung
  Kim"
2001.01579,"Yahui Li, Yang Li","Yahui Li, Yang Li"
2001.01582,"Razieh Baradaran, Razieh Ghiasi, and Hossein Amirkhani","Razieh Baradaran, Razieh Ghiasi,"
2001.01582,"Razieh Baradaran, Razieh Ghiasi, and Hossein Amirkhani",Hossein Amirkhani
2001.01583,Sheng-Chun Yang and Yong-Lei Wang,Sheng-Chun Yang
2001.01583,Sheng-Chun Yang and Yong-Lei Wang,Yong-Lei Wang
2001.01587,"Ling Liang, Xing Hu, Lei Deng, Yujie Wu, Guoqi Li, Yufei Ding, Peng
  Li, Yuan Xie","Ling Liang, Xing Hu, Lei Deng, Yujie Wu, Guoqi Li, Yufei Ding, Peng
  Li, Yuan Xie"
2001.01588,"Chantana Chantrapornchai, Aphisit Tunsakul","Chantana Chantrapornchai, Aphisit Tunsakul"
2001.01589,"Yirong Pan, Xiao Li, Yating Yang and Rui Dong","Yirong Pan, Xiao Li, Yating Yang"
2001.01589,"Yirong Pan, Xiao Li, Yating Yang and Rui Dong",Rui Dong
2001.01592,"Enmei Tu, Guanghao Zhang, Shangbo Mao, Lily Rachmawati and Guang-Bin
  Huang","Enmei Tu, Guanghao Zhang, Shangbo Mao, Lily Rachmawati"
2001.01592,"Enmei Tu, Guanghao Zhang, Shangbo Mao, Lily Rachmawati and Guang-Bin
  Huang","Guang-Bin
  Huang"
2001.01593,Muhammad Zakwan and Saeed Ahmed and Naim Bajcinca,Muhammad Zakwan
2001.01593,Muhammad Zakwan and Saeed Ahmed and Naim Bajcinca,Saeed Ahmed
2001.01593,Muhammad Zakwan and Saeed Ahmed and Naim Bajcinca,Naim Bajcinca
